"Source","Reference","Target","Status"
"Entregaveis\Roadmap-TikTokShop\index.html","../Analise-Colecionaveis/index.html","Entregaveis\Analise-Colecionaveis\index.html","OK"
"Entregaveis\Roadmap-TikTokShop\index.html","../Analise-Moda-Muculmana/index.html","Entregaveis\Analise-Moda-Muculmana\index.html","OK"
"Formacao\BOAS-PRATICAS-LIVE-TIKTOK.html","./live-prints/img-criativos.png","Formacao\live-prints\img-criativos.png","OK"
"Formacao\BOAS-PRATICAS-LIVE-TIKTOK.html","./live-prints/img-gmvmax-criar.png","Formacao\live-prints\img-gmvmax-criar.png","OK"
"Formacao\BOAS-PRATICAS-LIVE-TIKTOK.html","./live-prints/img-gmvmax-criativos.png","Formacao\live-prints\img-gmvmax-criativos.png","OK"
"Formacao\BOAS-PRATICAS-LIVE-TIKTOK.html","./live-prints/img-gmvmax-painel.png","Formacao\live-prints\img-gmvmax-painel.png","OK"
"Formacao\BOAS-PRATICAS-LIVE-TIKTOK.html","./live-prints/img-flash.png","Formacao\live-prints\img-flash.png","OK"
"Formacao\BOAS-PRATICAS-LIVE-TIKTOK.html","./live-prints/img-promo.png","Formacao\live-prints\img-promo.png","OK"
"Formacao\BOAS-PRATICAS-LIVE-TIKTOK.html","./live-prints/img-console.png","Formacao\live-prints\img-console.png","OK"
"Formacao\BOAS-PRATICAS-LIVE-TIKTOK.html","./live-prints/img-dashboard.png","Formacao\live-prints\img-dashboard.png","OK"
"Formacao\BOAS-PRATICAS-LIVE-TIKTOK.html","#","Formacao\BOAS-PRATICAS-LIVE-TIKTOK.html","OK"
"Formacao\FUNDAMENTOS-MERCADO-LIVRE.html","#o-que-e","Formacao\FUNDAMENTOS-MERCADO-LIVRE.html","OK"
"Formacao\FUNDAMENTOS-MERCADO-LIVRE.html","#reputacao","Formacao\FUNDAMENTOS-MERCADO-LIVRE.html","OK"
"Formacao\FUNDAMENTOS-MERCADO-LIVRE.html","#envios","Formacao\FUNDAMENTOS-MERCADO-LIVRE.html","OK"
"Formacao\FUNDAMENTOS-MERCADO-LIVRE.html","#catalogo","Formacao\FUNDAMENTOS-MERCADO-LIVRE.html","OK"
"Formacao\FUNDAMENTOS-MERCADO-LIVRE.html","#ads","Formacao\FUNDAMENTOS-MERCADO-LIVRE.html","OK"
"Formacao\FUNDAMENTOS-MERCADO-LIVRE.html","#tarifas","Formacao\FUNDAMENTOS-MERCADO-LIVRE.html","OK"
"Formacao\FUNDAMENTOS-MERCADO-LIVRE.html","#glossario","Formacao\FUNDAMENTOS-MERCADO-LIVRE.html","OK"
"Formacao\FUNDAMENTOS-MERCADO-LIVRE.html","./prints/reputacao-ml.png","Formacao\prints\reputacao-ml.png","OK"
"Formacao\FUNDAMENTOS-MERCADO-LIVRE.html","./prints/full-inbound-ml.png","Formacao\prints\full-inbound-ml.png","OK"
"Formacao\FUNDAMENTOS-MERCADO-LIVRE.html","./prints/full-estoque-ml.png","Formacao\prints\full-estoque-ml.png","OK"
"Formacao\FUNDAMENTOS-MERCADO-LIVRE.html","./prints/full-planejamento-ml.png","Formacao\prints\full-planejamento-ml.png","OK"
"Formacao\FUNDAMENTOS-MERCADO-LIVRE.html","./prints/full-custos-antigo-ml.png","Formacao\prints\full-custos-antigo-ml.png","OK"
"Formacao\FUNDAMENTOS-TIKTOK-SHOP.html","../index.html","index.html","OK"
"Formacao\FUNDAMENTOS-TIKTOK-SHOP.html","#l1","Formacao\FUNDAMENTOS-TIKTOK-SHOP.html","OK"
"Formacao\FUNDAMENTOS-TIKTOK-SHOP.html","#l2","Formacao\FUNDAMENTOS-TIKTOK-SHOP.html","OK"
"Formacao\FUNDAMENTOS-TIKTOK-SHOP.html","#l3","Formacao\FUNDAMENTOS-TIKTOK-SHOP.html","OK"
"Formacao\FUNDAMENTOS-TIKTOK-SHOP.html","#l4","Formacao\FUNDAMENTOS-TIKTOK-SHOP.html","OK"
"Formacao\FUNDAMENTOS-TIKTOK-SHOP.html","#l5","Formacao\FUNDAMENTOS-TIKTOK-SHOP.html","OK"
"Formacao\FUNDAMENTOS-TIKTOK-SHOP.html","#l6","Formacao\FUNDAMENTOS-TIKTOK-SHOP.html","OK"
"Formacao\FUNDAMENTOS-TIKTOK-SHOP.html","#c2l1","Formacao\FUNDAMENTOS-TIKTOK-SHOP.html","OK"
"Formacao\FUNDAMENTOS-TIKTOK-SHOP.html","#c2l2","Formacao\FUNDAMENTOS-TIKTOK-SHOP.html","OK"
"Formacao\FUNDAMENTOS-TIKTOK-SHOP.html","#c2l3","Formacao\FUNDAMENTOS-TIKTOK-SHOP.html","OK"
"Formacao\FUNDAMENTOS-TIKTOK-SHOP.html","#c2l4","Formacao\FUNDAMENTOS-TIKTOK-SHOP.html","OK"
"Formacao\FUNDAMENTOS-TIKTOK-SHOP.html","#c2l5","Formacao\FUNDAMENTOS-TIKTOK-SHOP.html","OK"
"Formacao\FUNDAMENTOS-TIKTOK-SHOP.html","#c3l1","Formacao\FUNDAMENTOS-TIKTOK-SHOP.html","OK"
"Formacao\FUNDAMENTOS-TIKTOK-SHOP.html","#c3l2","Formacao\FUNDAMENTOS-TIKTOK-SHOP.html","OK"
"Formacao\FUNDAMENTOS-TIKTOK-SHOP.html","#c3l3","Formacao\FUNDAMENTOS-TIKTOK-SHOP.html","OK"
"Formacao\FUNDAMENTOS-TIKTOK-SHOP.html","#c3l4","Formacao\FUNDAMENTOS-TIKTOK-SHOP.html","OK"
"Formacao\FUNDAMENTOS-TIKTOK-SHOP.html","#c3l5","Formacao\FUNDAMENTOS-TIKTOK-SHOP.html","OK"
"Formacao\FUNDAMENTOS-TIKTOK-SHOP.html","../Elevate%204D/Playbook%20de%20Implantacao/Documentos%20para%20o%20Cliente/TUTORIAL-ACESSO-COLABORADOR.html","Elevate 4D\Playbook de Implantacao\Documentos para o Cliente\TUTORIAL-ACESSO-COLABORADOR.html","OK"
"Formacao\FUNDAMENTOS-TIKTOK-SHOP.html","../Elevate%204D/Playbook%20de%20Implantacao/Documentos%20para%20o%20Cliente/TUTORIAL-ACESSO-COLABORADOR.pdf","Elevate 4D\Playbook de Implantacao\Documentos para o Cliente\TUTORIAL-ACESSO-COLABORADOR.pdf","OK"
"Formacao\FUNDAMENTOS-TIKTOK-SHOP.html","#","Formacao\FUNDAMENTOS-TIKTOK-SHOP.html","OK"
"Formacao\RECOMENDACOES-EXPLORACAO-ADS.html","../index.html","index.html","OK"
"Formacao\Live que Vende\index.html","./Programa-Formacao-Live-que-Vende.html","Formacao\Live que Vende\Programa-Formacao-Live-que-Vende.html","OK"
"Formacao\Live que Vende\index.html","./Proposta-Formacao-Live-que-Vende.html","Formacao\Live que Vende\Proposta-Formacao-Live-que-Vende.html","OK"
"Formacao\Live que Vende\index.html","./Guia-Setup-Equipamentos.html","Formacao\Live que Vende\Guia-Setup-Equipamentos.html","OK"
"Formacao\Live que Vende\index.html","./Programa-Formacao-Live-que-Vende.pdf","Formacao\Live que Vende\Programa-Formacao-Live-que-Vende.pdf","OK"
"Formacao\Live que Vende\index.html","./Proposta-Formacao-Live-que-Vende.pdf","Formacao\Live que Vende\Proposta-Formacao-Live-que-Vende.pdf","OK"
"Formacao\Live que Vende\index.html","./Guia-Setup-Equipamentos.pdf","Formacao\Live que Vende\Guia-Setup-Equipamentos.pdf","OK"
"Formacao\Live que Vende\index.html","../../index.html","index.html","OK"
"Formacao\Live que Vende\Programa-Formacao-Live-que-Vende.html","Proposta-Formacao-Live-que-Vende.html","Formacao\Live que Vende\Proposta-Formacao-Live-que-Vende.html","OK"
"Formacao\Live que Vende\Programa-Formacao-Live-que-Vende.html","Guia-Setup-Equipamentos.html","Formacao\Live que Vende\Guia-Setup-Equipamentos.html","OK"
"Formacao\Live que Vende\Programa-Formacao-Live-que-Vende.html","Guia-Setup-Equipamentos.html","Formacao\Live que Vende\Guia-Setup-Equipamentos.html","OK"
"Formacao\Live que Vende\Programa-Formacao-Live-que-Vende.html","Proposta-Formacao-Live-que-Vende.html","Formacao\Live que Vende\Proposta-Formacao-Live-que-Vende.html","OK"
"Landing Onboarding\index.html","#top","Landing Onboarding\index.html","OK"
"Landing Onboarding\index.html","#jornada","Landing Onboarding\index.html","OK"
"Landing Onboarding\index.html","#criterios","Landing Onboarding\index.html","OK"
"Landing Onboarding\index.html","#equipe","Landing Onboarding\index.html","OK"
"Landing Onboarding\index.html","#timeline","Landing Onboarding\index.html","OK"
"Landing Onboarding\index.html","#reunioes","Landing Onboarding\index.html","OK"
"Landing Onboarding\index.html","#entregaveis","Landing Onboarding\index.html","OK"
"Landing Onboarding\index.html","#funil","Landing Onboarding\index.html","OK"
"Landing Onboarding\index.html","#stakeholders","Landing Onboarding\index.html","OK"
"Landing Onboarding\index.html","#jornada","Landing Onboarding\index.html","OK"
"Landing Onboarding\index.html","fotos-equipe/talisson.jpg","Landing Onboarding\fotos-equipe\talisson.jpg","OK"
"Landing Onboarding\index.html","fotos-equipe/klyver.jpg","Landing Onboarding\fotos-equipe\klyver.jpg","OK"
"Landing Onboarding\index.html","fotos-equipe/lorena.jpg","Landing Onboarding\fotos-equipe\lorena.jpg","OK"
"Landing Onboarding\index.html","fotos-equipe/lucas-munhoz.jpg","Landing Onboarding\fotos-equipe\lucas-munhoz.jpg","OK"
"Landing Onboarding\index.html","fotos-equipe/luis-filippe.jpg","Landing Onboarding\fotos-equipe\luis-filippe.jpg","OK"
"Landing Onboarding\index.html","fotos-equipe/guilherme.jpg","Landing Onboarding\fotos-equipe\guilherme.jpg","OK"
"Landing Onboarding\index.html","fotos-equipe/davi.jpg","Landing Onboarding\fotos-equipe\davi.jpg","OK"
"Landing Onboarding\index.html","fotos-equipe/vinicius.jpg","Landing Onboarding\fotos-equipe\vinicius.jpg","OK"
"Landing Onboarding\index.html","fotos-equipe/leandro.jpg","Landing Onboarding\fotos-equipe\leandro.jpg","MISSING_FILE"
"Landing Onboarding\index.html","fotos-equipe/lucas-mateus.jpg","Landing Onboarding\fotos-equipe\lucas-mateus.jpg","MISSING_FILE"
"Landing Onboarding\index.html","../Elevate%204D/Playbook%20de%20Implantacao/GUIA-REUNIOES-CAPACITACAO-4D.html#r01","Elevate 4D\Playbook de Implantacao\GUIA-REUNIOES-CAPACITACAO-4D.html","OK"
"Landing Onboarding\index.html","../Elevate%204D/Playbook%20de%20Implantacao/GUIA-REUNIOES-CAPACITACAO-4D.html#r02","Elevate 4D\Playbook de Implantacao\GUIA-REUNIOES-CAPACITACAO-4D.html","OK"
"Landing Onboarding\index.html","../Elevate%204D/Playbook%20de%20Implantacao/GUIA-REUNIOES-CAPACITACAO-4D.html#r03","Elevate 4D\Playbook de Implantacao\GUIA-REUNIOES-CAPACITACAO-4D.html","OK"
"Landing Onboarding\index.html","../Elevate%204D/Playbook%20de%20Implantacao/GUIA-REUNIOES-CAPACITACAO-4D.html#r04","Elevate 4D\Playbook de Implantacao\GUIA-REUNIOES-CAPACITACAO-4D.html","OK"
"Landing Onboarding\index.html","../Elevate%204D/Playbook%20de%20Implantacao/GUIA-REUNIOES-CAPACITACAO-4D.html#r05","Elevate 4D\Playbook de Implantacao\GUIA-REUNIOES-CAPACITACAO-4D.html","OK"
"Landing Onboarding\index.html","../Elevate%204D/Playbook%20de%20Implantacao/GUIA-REUNIOES-CAPACITACAO-4D.html#r06","Elevate 4D\Playbook de Implantacao\GUIA-REUNIOES-CAPACITACAO-4D.html","OK"
"Landing Onboarding\index.html","../Elevate%204D/Playbook%20de%20Implantacao/GUIA-REUNIOES-CAPACITACAO-4D.html#r07","Elevate 4D\Playbook de Implantacao\GUIA-REUNIOES-CAPACITACAO-4D.html","OK"
"Landing Onboarding\index.html","../Elevate%204D/Playbook%20de%20Implantacao/GUIA-REUNIOES-CAPACITACAO-4D.html#r08","Elevate 4D\Playbook de Implantacao\GUIA-REUNIOES-CAPACITACAO-4D.html","OK"
"Landing Onboarding\index.html","../Elevate%204D/Playbook%20de%20Implantacao/GUIA-REUNIOES-CAPACITACAO-4D.html#r09","Elevate 4D\Playbook de Implantacao\GUIA-REUNIOES-CAPACITACAO-4D.html","OK"
"Landing Onboarding\index.html","img-funil/p03.jpg","Landing Onboarding\img-funil\p03.jpg","OK"
"Landing Onboarding\index.html","img-funil/p05.jpg","Landing Onboarding\img-funil\p05.jpg","OK"
"Landing Onboarding\index.html","img-funil/p15.jpg","Landing Onboarding\img-funil\p15.jpg","OK"
"Landing Onboarding\index.html","img-funil/p16.jpg","Landing Onboarding\img-funil\p16.jpg","OK"
"Landing Onboarding\index.html","img-funil/p17.jpg","Landing Onboarding\img-funil\p17.jpg","OK"
"Landing Onboarding\index.html","img-funil/p18.jpg","Landing Onboarding\img-funil\p18.jpg","OK"
"Landing Onboarding\index.html","img-funil/p19.jpg","Landing Onboarding\img-funil\p19.jpg","OK"
"Landing Onboarding\index.html","img-funil/p20.jpg","Landing Onboarding\img-funil\p20.jpg","OK"
"Landing Onboarding\index.html","img-funil/p21.jpg","Landing Onboarding\img-funil\p21.jpg","OK"
"Landing Onboarding\index.html","img-funil/p22.jpg","Landing Onboarding\img-funil\p22.jpg","OK"
"Landing Onboarding\index.html","img-funil/p23.jpg","Landing Onboarding\img-funil\p23.jpg","OK"
"Landing Onboarding\index.html","img-funil/p29.jpg","Landing Onboarding\img-funil\p29.jpg","OK"
"Landing Onboarding\index.html","#top","Landing Onboarding\index.html","OK"
"Landing Onboarding\index.html","${SHEET}","Landing Onboarding\${SHEET}","MISSING_FILE"
"Mercado Livre 4D\Visao Geral\VISAO-GERAL-ML.html","../../mercadolivre/README.md","mercadolivre\README.md","MISSING_FILE"
